uniqueid,u,v,length,lanes,speed_mph
155,4353692274,4353692273,10.1,1,25
156,4353692274,3921509240,188.9,2,30
157,5317023731,264935886,590.1,1,20
158,5317023731,650000958,240.6,1,20
159,5317023731,5317023736,155.9,1,20
160,5317023736,5317023738,40.1,1,20
161,5317023736,5317023731,155.9,1,20
162,5317023736,5317023740,42.2,1,20
163,1968181924,53126442,352.8,2,25
164,1968181924,53117335,466.4,2,25
165,1968181924,53099580,626.9,1,25
166,3958379212,3958379213,10.1,1,20
167,3958379212,53087004,2635.4,1,20
168,3958379213,1683572015,62.1,1,20
169,3958379213,1683571984,43.3,1,50
170,3958379213,3958379212,10.1,1,20
171,3958379219,1683572065,43.3,1,50
172,3958379219,1683572045,51.4,1,20
173,3958379219,3958379221,11.3,1,20
174,3958379221,3958379219,11.3,1,20
175,3958379221,53117866,982.9,1,20
176,3196064542,3196064547,26.8,2,35
177,3196064542,3196064546,28.3,1,25
178,3196064546,3196064991,665.1,2,35
179,3196064547,2393342139,66.5,2,35
180,3196064552,3196064546,52.7,2,35
181,3196064552,3196064547,54.4,1,25
182,275780457,275782462,599.6,3,25
183,275780457,275779890,23.5,3,25
184,3369079743,258972910,16.3,4,40
185,3369079743,610194249,190.9,2,35
186,461378553,461378567,207.3,2,50
187,461378553,293847696,79.4,1,20
188,461378567,461376765,289.2,1,50
189,461378567,182405023,325.0,1,50
190,432018469,65425032,16.2,1,25
191,432018469,206351337,44.9,3,35
192,685773938,685765520,239.4,1,20
193,685773938,685775412,88.8,3,65
194,448795781,65426734,95.3,2,30
195,448795781,3142640230,356.0,1,30
196,448795781,65550685,923.2,1,25
197,3196064978,3224391508,16.1,2,35
198,3196064978,57952751,115.0,2,35
199,3196064981,57827774,15.5,1,20
200,3196064981,57827783,252.4,1,20
201,3196064981,3196064978,211.7,2,35
202,3196064984,57841880,16.4,1,25
203,3196064984,3102989936,1443.6,1,25
204,3196064984,3196077709,202.9,2,35
205,3196064991,3196066591,87.0,2,35
206,3196064991,3196066591,106.7,1,25
207,312411623,4181071365,38.9,3,45
208,312411623,65622573,18.2,1,20
209,312411623,3969073946,44.8,1,20
210,461378996,461378553,35.1,3,20
211,1853887940,91069540,198.3,1,20
212,1313871347,53087366,164.4,3,30
213,312411646,65484158,16.4,3,25
214,312411646,2466964446,47.7,3,40
215,1313871431,1313871347,55.6,1,25
216,1313871431,53087371,63.6,1,25
217,1313871431,53073084,687.5,1,25
218,1373640503,4572248205,809.0,1,20
219,1373640503,4514806063,745.9,1,20
220,1373640503,348503527,2851.0,1,20
221,3951040615,1806856464,0.5,2,40
222,3951040615,3969493056,19.7,2,20
223,1815483661,65311243,43.0,2,35
224,120592887,65411367,255.1,1,50
225,120592887,65397432,200.9,1,50
226,5303704115,4995594735,9.8,2,40
227,5303704115,4995594760,1048.8,2,20
228,5303704116,5303704115,12.6,2,20
229,5303704116,347483604,1438.0,2,40
230,685775412,241855089,292.9,2,50
231,685775412,241855401,790.3,4,45
232,120592954,1392020693,175.4,1,50
233,348134044,350371609,10.3,3,40
234,348134044,5345740109,96.5,2,35
235,4592769749,52981622,890.4,1,20
236,3196066591,3196064984,457.0,2,35
237,275782462,53090185,22.9,2,25
238,275782462,275776613,42.4,2,25
239,275782462,370473665,55.6,3,25
240,1919949644,1919949643,14.5,3,25
241,1919949643,1919949648,14.5,3,25
242,1919949643,4602546605,531.6,3,25
243,1919949648,1710469586,13.6,3,25
244,1919949648,1710469608,261.8,3,25
245,275782481,53117382,346.8,2,25
246,275782481,275782495,29.6,3,25
247,275782491,53090190,17.1,1,25
248,275782491,240469532,550.0,1,25
249,275782491,275777737,172.4,3,25
250,275782495,275782491,257.2,3,25
251,309337101,189722632,18.1,2,35
252,309337101,2011445961,48.2,2,35
253,309337101,2011445962,51.0,3,40
254,1067457597,206696652,2211.9,3,65
255,2804948083,110416941,42.7,1,25
256,2804948083,110423292,595.7,3,25
257,5243936038,110360299,346.9,1,20
258,5243936038,2344118274,258.7,1,20
259,5243936038,4599200298,72.7,1,20
260,3120772106,3222628280,86.6,1,20
261,2432703967,95710949,160.6,3,25
262,2432703968,95712800,35.3,3,25
263,2432703968,95712801,78.5,1,25
264,2432703996,95712800,100.9,3,25
265,2432703996,2432703967,109.7,1,25
266,2432704000,95712800,65.9,1,25
267,2432704000,2432703993,68.8,1,25
268,2432704000,95715563,317.4,1,25
269,26678388,258969767,22.8,3,65
270,26678388,2460737425,37.0,3,45
271,4168097846,1082448766,313.8,3,25
272,4168097846,4168097848,14.0,1,25
273,4168097848,3711234038,463.6,3,25
274,4168097848,4168097846,14.0,1,25
275,189800541,33278499,184.8,2,45
276,189800541,65402297,27.2,1,50
277,4445970539,1839842351,9.5,2,20
278,189800555,189800541,12.0,1,50
279,189800555,344752198,121.9,3,45
280,189800566,32331543,20.7,2,40
281,189800566,65570194,493.9,3,45
282,189800566,272199768,205.5,1,30
283,5371863257,419908545,123.4,3,30
284,5371863257,3969049517,164.9,1,20
285,1080041704,1080041709,13.2,2,45
286,1080041704,53129827,743.6,2,35
287,1080041709,1080041744,13.6,2,35
288,1080041725,1080041704,14.0,2,35
289,1080041725,1080041818,185.0,2,45
290,281358718,281358589,113.5,3,35
291,1080041744,1080041725,12.6,2,45
292,1080041744,523176129,242.4,2,35
293,1080041765,1588863855,16.2,2,45
294,1080041765,52982210,217.7,3,30
295,1080041771,1080041833,14.0,1,20
296,1080041771,53129827,623.0,1,20
297,1080041771,1080041775,253.2,2,45
298,1080041775,2954359830,14.7,2,20
299,1080041775,1080041974,669.9,2,45
300,1080041781,1080041818,13.6,2,20
301,1080041781,1080041704,176.2,2,45
302,744497458,3707648871,26.6,1,45
303,744497458,3707648867,41.2,1,45
304,369934094,369936105,460.0,4,50
305,1080041818,1080041976,9.0,2,45
306,1080041818,1080041976,708.9,2,20
307,1080041828,1080041775,14.8,2,20
308,1080041828,1080041833,247.5,2,45
309,272638308,62422741,39.3,3,25
310,272638308,62422853,52.3,1,50
311,1080041833,1080041771,14.0,1,20
312,1080041833,4177071603,303.3,2,45
313,1080041844,1080041765,13.1,3,30
314,1080041844,53066816,545.9,2,45
315,272638322,62272609,16.0,3,25
316,272638322,62422786,944.7,3,35
317,272638431,62272624,14.7,3,25
318,272638431,62272622,46.5,3,35
319,272638435,272638431,44.0,3,30
320,272638435,62272622,79.2,1,25
321,272638451,62519973,81.2,3,25
322,3196068342,3196068346,38.7,2,35
323,3196068345,57862644,80.2,2,35
324,3196068345,3196068342,26.7,1,25
325,3196068346,3224391504,183.6,2,35
326,3196068346,3196068349,52.9,1,25
327,3196068349,3196068345,66.6,2,35
328,1080041974,1080041781,8.8,2,45
329,1080041976,1080041974,13.7,2,20
330,1080041976,2954359830,673.2,2,45
331,272638492,272638451,50.4,1,25
332,272638492,62272624,35.3,3,35
333,65651807,65444420,445.4,1,25
334,257808248,65484149,467.1,3,65
335,257808248,287794849,752.4,3,65
336,257808261,257808265,723.4,3,65
337,257808261,65506901,658.2,3,65
338,257808265,257939740,400.6,2,50
339,257808265,1377399032,258.0,3,65
340,552608906,1390562678,122.3,2,25
341,1080042657,3701634865,14.1,1,25
342,1080042657,4177071604,350.7,2,45
343,4178584798,611620420,41.3,3,35
344,4178584798,4236261432,63.7,1,25
345,809510134,65348681,375.3,1,50
346,809510134,5008688140,99.0,1,35
347,809510134,65348558,86.5,1,35
348,809510135,65388938,14.9,2,20
349,809510135,809510163,145.5,2,25
350,809510135,65492504,2127.2,2,30
351,809510163,65388938,149.2,2,25
352,809510163,65388934,104.5,2,35
353,809510171,5008688143,7.8,1,20
354,1067460085,199714977,453.7,1,50
355,1067460085,26029664,400.7,3,65
356,1080043114,4177071619,16.5,1,25
357,1080043114,53066816,153.5,1,25
358,65443553,65433361,390.8,1,20
359,65443553,65459495,381.7,1,25
360,65443553,65586003,404.4,1,25
361,92745622,65520943,23036.5,1,20
362,1112549610,1112549605,55.8,2,30
363,1112549612,65348736,11.5,2,35
364,1112549612,339426182,40.8,2,35
365,1112549615,65367452,56.3,2,30
366,1112549615,252944390,532.8,1,50
367,486549745,53096843,1359.5,1,25
368,486549745,5373127744,340.0,2,40
369,486549745,720629641,249.3,2,40
370,57940806,249069192,432.6,2,30
371,57940806,249069282,61.5,1,50
372,448801431,26031465,19.4,3,35
373,448801431,726963272,36.6,3,35
374,448801432,726963272,61.2,1,30
375,448801432,448801431,51.3,3,35
376,3190827705,65591806,42.5,1,35
377,3190827705,65600471,269.1,1,35
378,3190827705,3190827702,57.2,1,25
379,3190827702,65591806,31.6,1,45
380,3190827702,65546031,594.6,1,45
381,937437896,62419292,85.3,1,20
382,3190827732,2057319498,48.0,4,40
383,249055280,57894828,106.3,1,20
384,2202020936,522008607,537.0,1,20
385,1373646081,57928943,17.4,2,45
386,1373646081,57928942,383.1,2,45
387,1373646081,4658258247,216.6,1,20
388,4632389694,4632389689,272.5,1,20
389,263019124,263019120,166.0,1,20
390,254816127,5020052845,988.3,1,50
391,254816127,281880627,2751.1,1,55
392,254816127,281880627,2853.3,1,20
393,451948851,65415461,18.3,1,20
394,451948851,65477543,248.3,1,20
395,451948851,65415464,302.1,2,45
396,451948854,65477484,424.5,1,20
397,451948854,65415445,18.2,1,20
398,451948854,1873935522,303.2,2,40
399,3951046980,3951046981,72.3,1,30
400,3951046981,3951046980,72.3,1,30
401,3951046981,5075881658,183.3,2,30
402,448803345,448805198,11.1,1,25
403,448803345,292445477,643.6,2,25
404,2459972364,53034890,1583.4,1,20
405,2459972364,575671795,64.3,1,20
406,2459972364,575671796,102.7,1,25
407,2459972373,53074412,12.6,1,20
408,2459972373,53020824,116.9,3,25
409,2459972382,311685523,16.2,3,30
410,2459972382,2459972373,336.0,3,25
411,2459972383,2459972382,16.7,3,25
412,2459972383,53136901,219.8,3,30
413,2459972384,2459972383,112.2,3,25
414,65652585,1081488536,290.2,1,20
415,3968873347,5050458591,892.5,3,25
416,3968873347,3968873351,54.4,3,25
417,3968873351,2631856232,153.4,4,25
418,2057319481,2057319509,46.6,3,40
419,2057319481,4170289415,78.9,3,30
420,2057319498,65531395,16.1,1,20
421,2057319498,65512384,113.5,2,40
422,2057319503,65573556,16.2,1,25
423,2057319503,3190827732,37.8,2,40
424,2057319503,4170322529,28.4,1,25
425,2057319508,517251116,14.9,1,25
426,2057319508,5225640579,32.3,2,40
427,2057319508,5225640576,34.8,1,25
428,2057319509,65424368,15.7,1,20
429,2057319509,5049986969,35.1,2,40
430,2057319509,4170289415,52.5,1,20
431,69219487,65400964,536.4,1,50
432,69219487,26507090,577.8,4,65
433,69219537,69219487,393.9,5,65
434,4546107193,65569391,208.7,1,20
435,4546107193,1103393703,21.4,2,20
436,4546107193,4546107196,22.1,1,20
437,4546107196,1103393703,25.7,3,25
438,4546107196,4546107193,22.1,1,20
439,744502830,706921308,106.1,1,45
440,744502830,65439020,62.1,2,50
441,276838006,276838025,161.9,3,40
442,276838025,152311603,100.6,1,30
443,276838025,279895969,232.7,4,40
444,204486285,204815740,377.3,1,50
445,204486285,204816201,221.4,1,50
446,346044191,346045298,432.9,3,65
447,346044191,55955727,372.9,1,50
448,311441260,3557416939,23.6,4,35
449,311441260,311441413,73.8,1,50
450,276838310,26028708,124.8,2,35
451,276838310,1068121510,36.7,2,35
452,250723223,53016771,1034.4,1,30
453,250723223,1306713522,1193.8,2,20
454,250723223,53027672,49.9,1,30
455,311441413,33783802,419.2,2,50
456,276838433,65595779,13.8,1,20
457,276838433,65595777,16.6,1,20
458,276838433,281615635,162.2,2,35
459,276838434,65438648,12.9,1,20
460,276838434,65512225,19.4,1,20
461,276838434,276838433,201.7,2,35
462,276838435,272287964,29.0,1,45
463,276838435,272288066,33.9,2,35
464,276838454,344593930,300.2,2,45
465,4236261432,53144459,1255.9,3,45
466,276838456,272288066,73.6,2,45
467,276838456,2498006327,137.8,2,35
468,4169922600,2159754247,31.8,1,20
469,4169922600,1097706537,1221.9,2,20
470,4169922600,4169922605,42.1,1,20
471,1082914865,65440759,21.2,2,35
472,2860529993,32875800,230.7,1,45
473,448805198,448803345,11.1,1,25
474,448805198,2482611836,117.9,2,25
475,2860529998,2860529993,99.8,1,45
476,2860529998,65387885,46.1,5,35
477,311441759,65548078,417.1,2,50
478,243284443,53064190,658.6,2,55
479,276838932,65553748,567.0,1,20
480,276838932,538164039,361.5,2,40
481,276838943,65580573,229.0,1,20
482,276838943,258972732,236.9,1,30
483,276838943,65505324,339.1,1,30
484,311442068,312647369,54.9,2,50
485,311442068,312649431,57.1,1,50
486,346045298,1970942357,279.6,3,65
487,5358238640,57877768,114.5,2,35
488,5358238640,57792240,368.7,2,35
489,5358238642,57877768,11.1,3,40
490,5358238642,5358238640,114.2,2,35
491,1853897723,2691863323,104.2,1,25
492,1853897723,306095061,2122.6,2,65
493,3958389810,90752961,497.6,1,50
494,3958389810,90752965,102.1,2,25
495,728775817,1404116307,372.1,2,50
496,346045728,346045895,38.9,1,25
497,346045728,55998245,100.1,1,25
498,346045895,346045728,38.9,1,25
499,346045895,55955722,65.3,1,25
500,1935687145,1298973519,332.9,2,50
501,1935687145,65495047,504.4,1,25
502,1935687145,3632366848,159.8,2,25
503,1935687161,65388052,401.7,4,65
504,1656765987,311779353,59.3,1,30
505,1656765987,1656766049,34.5,1,30
506,2322611774,4911065157,16.0,1,30
507,2322611774,297167867,553.2,4,30
508,1656766049,311779353,39.8,2,30
509,1656766049,340160946,11.5,1,30
510,1696612039,65402815,41.0,1,50
511,1696612039,2844180659,64.0,1,50
512,243285770,243284443,534.8,1,55
513,4694491044,53026820,563.7,2,35
514,4694491056,725437230,44.1,2,45
515,4694491056,4694491044,59.7,1,20
516,4694491060,1017604192,1024.5,2,45
517,4694491061,53054258,117.5,1,20
518,4694491061,611620423,28.4,1,20
519,4694491061,4694491060,42.6,1,20
520,311443383,246438004,253.0,2,50
521,311443383,1298973519,656.5,3,65
522,65444827,65455912,217.1,3,30
523,256917697,65389652,133.7,1,50
524,256917697,447913681,83.1,2,35
525,4750066041,4750066040,108.4,3,25
526,4750066041,65488329,127.5,1,25
527,4750066040,65445055,315.4,1,20
528,4750066040,338171727,144.1,3,25
529,4750066037,4750066041,106.4,3,25
530,4750066037,65393966,1121.6,1,25
531,1343014264,242911555,836.4,4,65
532,1343014264,2816205958,379.9,1,50
533,1082915330,1082914854,14.1,1,25
534,1082915330,65472292,603.4,2,25
535,65444931,312410718,1781.0,1,20
536,65444931,65440750,438.9,1,20
537,65444931,258164852,119.6,2,20
538,220217924,65426561,20.8,1,20
539,220217924,704784837,251.3,1,20
540,220217924,255655915,384.7,5,40
541,272646754,62381783,9.3,1,20
542,272646754,62381791,217.1,1,20
543,272646754,62456942,582.5,3,40
544,860897912,668462031,114.4,4,45
545,220218003,65383026,25.3,2,50
546,220218003,1106363279,270.4,4,40
547,250098539,53073323,803.3,2,20
548,250098539,2681069680,1250.7,1,25
549,250098539,264193590,37.3,1,25
550,600231749,65432059,18.2,1,20
551,600231749,65432071,644.9,1,20
552,600231749,258975385,346.5,3,25
553,220218075,220221941,969.6,4,65
554,220218084,255655749,924.3,4,65
555,220218084,255655914,447.7,3,65
556,321930000,56060659,2106.9,1,20
557,321930000,1816389370,488.9,1,20
558,321930000,321931642,13281.8,1,20
559,331367190,1129141037,48.8,1,25
560,331367190,65417076,34.5,3,25
561,2763014992,3548898942,417.0,2,40
562,2763014992,3553396072,132.0,3,40
563,2763015017,313114066,15.8,5,45
564,2763015018,2763015017,12.9,3,50
565,2763015018,283228987,57.0,2,40
566,2763015020,2763015018,15.8,2,40
567,2763015020,656597196,138.1,2,50
568,4941956097,3969297820,249.9,2,20
569,4941956097,4941956107,67.1,1,20
570,4941956107,4941956097,67.1,1,20
571,600231868,65427879,15.7,1,20
572,600231868,600231772,3314.0,3,25
573,600231887,600231888,14.6,3,25
574,600231887,1106990015,30.7,3,25
575,600231888,600231890,16.4,3,25
576,600231888,1082448794,29.1,3,25
577,667228654,289639465,312.6,5,50
578,600231890,65480364,12.9,3,25
579,600231890,1082448759,23.0,3,25
580,600231904,288091633,15.4,1,20
581,600231904,600231868,1162.5,3,25
582,600231904,263060864,161.3,2,20
583,1012942397,1196840150,84.3,1,25
584,1012942397,1196840126,64.1,2,40
585,1358972501,671080999,39.0,3,25
586,1358972501,1358972503,13.4,3,45
587,2532329047,1416584884,1192.5,3,40
588,2532329047,658946144,60.9,1,25
589,1358972503,257878957,15.5,3,25
590,1358972503,344593613,83.5,2,45
591,3196077708,3196077709,15.0,1,25
592,3196077708,57841880,201.5,2,35
593,3196077709,3196077708,15.0,1,25
594,3196077709,3196064981,201.6,2,35
595,311445589,246008817,410.0,2,50
596,311445589,65667136,305.4,3,65
597,4594878577,4594878588,5.7,3,25
598,4594878579,4594878582,8.4,3,25
599,4594878579,57866602,143.0,3,45
600,4594878582,4594878585,8.4,3,25
601,4594878585,627287309,20.6,3,25
602,4594878585,4594878577,8.4,3,25
603,4594878588,627287326,35.4,2,20
604,4594878588,4594879593,8.5,3,25
605,1588611232,2890273238,22.8,2,20
606,1588611232,1372758069,423.1,3,45
607,1588611241,1588611232,13.4,3,45
608,1588611241,658941548,1087.1,2,35
609,29378879,29523971,148.3,1,20
610,29378879,29381096,300.3,1,20
611,29378879,29409977,144.5,1,20
612,369936134,1071951268,17.5,3,25
613,369936134,369936746,64.8,3,50
614,369936134,65634717,55.9,1,20
615,3383773556,56020517,14.3,2,30
616,3383773556,3383773558,580.1,2,30
617,3383773556,56020515,67.2,2,20
618,3383773558,56044188,29.2,4,30
619,3383773558,3383773556,580.1,2,30
620,321931642,56145675,10452.7,1,55
621,321931642,56041668,3500.4,1,55
622,321931642,321930000,13281.8,1,20
623,204491373,204495228,430.3,1,50
624,204491373,204816201,253.9,3,25
625,448809689,281367796,15.9,3,35
626,448809689,343269909,412.0,2,25
627,448809699,448809689,23.1,3,35
628,448809699,448801432,574.8,3,35
629,3682618161,3682618171,17.1,1,25
630,3682618161,53074424,480.5,1,25
631,3682618162,53074422,51.0,1,25
632,3682618162,53118965,70.8,1,25
633,3682618162,53025172,401.0,1,25
634,3682618171,3682618161,17.1,1,25
635,3682618171,53074422,40.0,1,25
636,3682618171,3682618176,48.9,1,25
637,3682618176,53074422,40.8,1,20
638,3682618176,53118961,224.7,1,20
639,461392857,182404990,169.3,2,50
640,461392857,2299420102,119.2,2,20
641,4594879593,4594878579,14.1,3,25
642,4008725864,57954454,10.7,1,20
643,5156132202,289289221,31.6,3,25
644,5156132202,4628044328,42.1,1,25
645,3729805119,2310525409,290.3,4,45
646,3224391504,57813458,14.7,2,35
647,3224391504,3224391519,603.7,3,35
648,3224391508,3196068349,135.4,2,35
649,3224391508,3224391504,14.8,3,35
650,3224391519,5376890445,343.0,1,35
651,3224391519,57813458,606.4,3,35
652,2559594425,2906019703,102.9,1,25
653,2559594425,53124744,92.2,2,25
654,2559594425,53067245,457.7,2,25
655,2559594483,826985427,923.7,3,25
656,1711296815,2480394568,65.1,3,25
657,1711296815,1712572378,296.5,1,25
658,3729805734,3729805119,32.1,4,45
659,3729805734,3729805119,58.1,1,30
660,29381096,29378879,300.3,1,20
661,29381096,529152017,70.9,1,20
662,29381096,29381137,384.0,1,20
663,29381097,29523973,12.8,1,20
664,29381097,29381103,196.8,2,20
665,29381097,29409977,147.8,1,20
666,29381103,29524011,12.6,1,20
667,29381103,26381624,147.8,1,20
668,29381104,29381105,157.4,1,20
669,29381104,26381624,168.4,1,20
670,29381104,29381145,256.3,1,20
671,29381104,29409977,447.2,1,20
672,29381105,29381104,157.4,1,20
673,29381105,29523969,145.3,1,20
674,29381105,29381146,257.6,1,20
675,29381107,1909328060,140.6,1,20
676,29381107,29381108,214.0,2,20
677,29381108,1706628624,88.0,2,20
678,29381108,65444507,141.3,1,20
679,220221941,26506813,472.9,4,65
680,220221941,65381662,815.8,1,50
681,29381129,529142061,28.8,1,25
682,29381129,29381137,455.4,1,20
683,29381129,29544683,41.5,1,20
684,29381129,29544687,74.3,1,25
685,29381137,29381096,384.0,1,20
686,29381137,29381129,455.4,1,20
687,29381137,1909328060,184.6,1,20
688,29381145,29381146,149.7,1,20
689,29381145,26381623,163.7,1,20
690,29381145,29524002,105.9,1,20
691,29381145,29381104,256.3,1,20
692,29381146,29381145,149.7,1,20
693,29381146,29524009,154.0,1,20
694,29381146,29381105,257.6,1,20
695,29381146,29524003,215.1,1,20
696,1344295730,1089694340,53.2,2,45
697,1344295730,3971966435,532.8,1,50
698,704664420,65511532,1549.8,4,65
699,157307775,1935652905,179.2,3,65
700,5049963582,239482340,1374.7,2,20
701,5049963582,5049963585,58.0,1,20
702,5049963585,5049963582,43.7,1,20
703,5049963585,5049963582,58.0,1,20
704,5049963585,53092455,822.1,1,20
705,157308015,708160678,123.2,1,25
706,157308015,708160091,74.9,3,35
707,369936744,65634717,118.1,1,45
708,369936744,369936134,87.2,3,50
709,369936746,4707305146,348.9,3,50
710,2260751754,905972023,18.7,2,20
711,4065351164,4065351175,494.0,3,25
712,4065351175,4065351176,15.4,1,25
713,4065351175,2750790922,162.5,3,25
714,4065351176,4065351175,15.4,1,25
715,4065351176,4065351169,456.0,3,25
716,4065351178,2750790925,53.6,1,20
717,4065351178,2750790922,15.2,1,20
718,4065351178,4065351176,162.1,3,25
719,4065351181,1768292374,166.4,3,25
720,4065351181,4065351186,32.2,1,25
721,4065351186,4065351178,277.4,3,25
722,65445949,1071874143,14.0,1,20
723,65445949,1071874028,375.1,2,20
724,5261776459,369888140,416.1,1,50
725,5261776459,1298999088,312.3,5,65
726,207640137,207640173,254.0,1,50
727,207640137,256892784,989.7,4,55
728,207640173,65460110,332.3,2,50
729,207640173,207640216,236.5,1,50
730,207640216,207640310,102.0,1,50
731,4065351392,1768291853,370.2,3,25
732,4065351394,65549938,541.7,1,50
733,4065351394,4065351392,122.8,3,25
734,207640310,65356509,137.1,1,50
735,207640310,441802331,208.5,1,50
736,5334128536,5334128538,250.9,3,55
737,5334128538,65381269,666.1,1,50
738,5334128538,5334144477,432.6,2,55
739,5148530596,3641133462,9.5,1,20
740,5148530596,65427688,234.4,2,20
741,246437952,65615503,140.2,3,25
742,246438004,65395153,553.7,1,50
743,246438004,246574439,913.1,2,50
744,312415026,5334712601,14.3,3,30
745,312415026,5334712600,26.1,2,25
746,246438140,65500720,180.3,3,35
747,246438180,2901362279,10.9,3,25
748,246438180,1110000979,22.1,1,30
749,246438180,286123490,41.9,1,30
750,246438202,65519292,23.0,1,30
751,246438202,246438180,111.4,3,25
752,246438223,311445589,387.3,3,65
753,204495228,52991608,468.8,2,65
754,3958397386,1676696061,9.6,1,25
755,3958397386,3958397388,140.7,3,25
756,3958397386,53087004,841.7,2,25
757,3958397388,53074960,8.9,1,20
758,3958397388,53087004,964.8,1,20
759,3958397388,2230688682,807.6,4,25
760,3958397394,1683572109,13.2,1,25
761,3958397394,1676696061,617.7,2,25
762,3968883155,4933303158,1713.3,1,20
763,1676696061,3958397386,9.6,1,25
764,1676696061,3958397394,617.7,2,25
765,1080056454,323497482,1874.5,4,60
766,4604320479,293561038,522.9,1,20
767,189815672,189815682,15.8,1,25
768,189815672,1027196136,424.5,3,45
769,189815672,3142640230,488.9,1,25
770,189815682,1107767661,40.7,2,25
771,189815682,189815672,15.8,1,25
772,189815682,286887844,259.6,3,45
773,4614806646,53049473,4541.4,1,20
774,4614806646,52997798,1470.7,1,20
775,4614806646,4614806657,290.6,1,20
776,4614806657,4614806646,290.6,1,20
777,312415258,257808261,1040.3,3,65
778,5073034629,905094824,16.1,2,20
779,3224395166,5376890446,10.2,1,35
780,3224395166,57808575,752.8,1,37
781,3224395166,5376890439,99.6,2,35
782,1646288477,91096270,772.1,1,25
783,1646288477,91053293,1618.0,1,25
784,1646288477,862782890,1676.8,1,20
785,65446377,26850030,508.1,1,20
786,423649001,1832574902,13.0,2,20
787,423649001,1832574809,1288.4,2,20
788,423649025,1832574778,13.0,2,20
789,293625602,322653582,14.6,3,30
790,2860539966,65471383,37.8,2,35
791,2860539966,65541138,599.7,2,35
792,2860539966,2860539995,61.0,1,30
793,2860539967,189707433,37.1,1,25
794,2860539967,65464277,168.3,1,25
795,2860539968,2860539996,56.3,1,30
796,2860539968,189707465,35.0,2,25
797,2860539969,65637145,325.6,1,25
798,2860539993,2860539967,56.1,1,30
799,2860539993,189707433,35.3,4,35
800,2860539994,2860539969,57.0,1,30
801,2860539994,1846012631,38.2,4,35
802,2860539995,282813360,314.4,3,35
803,2860539996,2860539997,464.3,3,35
804,2860539997,2860539966,57.4,1,30
805,2860539997,65471383,40.3,4,35
806,2860539998,2860540918,61.5,1,30
807,2860539998,189707455,39.7,4,35
808,2860540000,2860539998,463.7,3,35
809,2860539999,189707422,193.8,3,35
810,4941963403,90916735,403.1,1,20
811,423649493,5040098252,12.3,2,20
812,1313890609,1332033080,26.3,2,25
813,1313890609,53041341,148.3,1,25
814,1313890628,1332033121,41.8,2,25
815,1313890628,53041324,202.6,1,25
816,1665430210,2833117953,1358.9,3,40
817,1665430214,2806973727,31.8,2,20
818,1665430214,57915027,10.5,1,30
819,5351956985,95708750,310.0,1,30
820,5351956985,95708789,51.5,1,30
821,498527991,2599137955,46.3,1,20
822,498527991,95715421,812.1,1,20
823,2099274391,2099274393,66.4,1,25
824,2099274391,255480456,56.2,3,25
825,2099274393,53087243,174.0,3,25
826,2860540901,1846012670,39.0,4,35
827,2860540901,2860540919,79.1,1,30
828,2860540918,4664717693,24.2,1,25
829,2860540919,1846012670,60.0,2,35
830,2860540919,2860540000,80.0,1,30
831,2860540919,65471401,604.0,2,35
832,2860540921,26374415,51.9,1,30
833,2860540925,3633625324,14.2,1,45
834,2860540925,2860540921,55.5,1,30
835,3957351462,268006663,8.9,1,30
836,3957351462,250043871,176.4,1,50
837,3957351462,250043922,133.3,1,30
838,3972031570,307624824,1353.5,3,52
839,293626968,258965613,84.0,3,30
840,293626968,1723738998,78.4,1,20
841,4501562601,56036852,177.3,1,20
842,220226948,706934715,1457.8,3,65
843,220226948,65385555,530.9,2,50
844,220226963,331741674,35.0,2,25
845,220226963,331734548,202.3,1,35
846,704669190,704664420,877.5,4,65
847,704669190,410832753,453.4,2,50
848,318793256,338888833,17.9,1,20
849,318793256,2270488230,640.5,4,30
850,53019155,53019159,138.7,1,25
851,53019155,261735845,26.0,1,25
852,53019155,261735848,26.1,1,25
853,662726277,65467606,250.2,1,20
854,242247479,52982322,27.6,3,30
855,242247479,242197026,44.0,2,50
856,26240871,32331540,140.6,2,50
857,26240871,32331540,191.3,1,45
858,26240920,33375254,15.1,1,20
859,26240920,26029097,118.5,2,35
860,311453638,152344977,33.7,3,25
861,311453638,1102406200,273.2,1,25
862,56020194,275574437,30.4,1,20
863,56020194,55998318,360.4,1,30
864,56020194,1835999743,45.0,1,50
865,5049968890,627245045,13.2,2,25
866,5049968890,57827501,240.5,3,35
867,5049968938,347299580,498.1,3,35
868,5243955958,5243955973,102.9,1,20
869,247491320,231090846,85.1,2,20
870,247491320,53125446,135.7,4,25
871,5243955964,2463633261,18.1,1,25
872,5243955964,347538899,1397.7,1,40
873,5243955964,5243955973,261.0,1,20
874,5243955973,5243955974,85.8,1,20
875,5243955973,5243955964,261.0,1,20
876,5243955973,5243955958,102.9,1,20
877,5243955974,5243955973,85.8,1,20
878,5243955974,2607428850,1566.6,3,45
879,622881573,57800823,15.6,3,35
880,622881573,5278607119,90.7,3,35
881,1401973679,189710889,431.3,3,40
882,297823202,65482126,8.7,3,25
883,622881876,625649469,1782.6,3,35
884,1378905422,30362888,85.3,7,50
885,1378905424,53064190,247.7,2,55
886,1378905424,99569284,905.1,1,55
887,1235250614,4372761794,13.9,3,45
888,1235250614,52987980,10.3,1,50
889,2338812019,2607436619,367.1,1,25
