SAMPN,PERNO,orig,dest
1910777,1,65464709,260193612
1911052,1,5863691282,343269965
1912250,1,759791409,312963135
1912250,2,759791409,4176749651
1912276,1,1967707242,65518932
1912276,2,1967707242,65444931
1912319,1,2287632477,252338806
1912319,2,2287632477,262256885
1912319,3,2287632477,415168236
1912458,2,65522420,4547457685
1912517,1,65457292,65438525
1912517,2,65457292,661994355
1912597,1,5863691282,310964635
1912597,2,5863691282,65492504
1912597,3,5863691282,65437109
1912597,4,5863691282,4176749651
1912832,1,287825433,667737589
1912832,2,287825433,3695622044
1912832,3,287825433,53036404
1913246,1,1401973679,31416627
1914245,1,65312050,26028756
1914245,2,65312050,65303696
1914483,1,65624723,65584910
1914483,2,65624723,4914640616
1915247,1,65415646,65321354
1915247,2,65415646,65473412
1915701,1,53127645,1086419254
1915701,2,53127645,65432017
1915701,3,53127645,53077197
1915758,1,257433450,313250501
1915781,1,65452105,65438574
1916304,1,559389852,1154594254
1916304,2,559389852,661994355
1916405,2,53034906,65322409
1916436,1,293561978,65389090
1916436,2,293561978,65616276
1916443,1,4178885846,260193612
1916443,2,4178885846,65335871
1916693,1,65321468,65358843
1916693,2,65321468,65317060
1916807,2,252338806,65367140
1917512,1,65608960,4176749651
1917512,2,65608960,287825433
1918051,3,338171725,338171725
1919177,1,65500480,3199400398
1919486,1,651296334,706934715
1919486,2,651296334,1740019939
1919517,1,65515011,65426751
1919517,2,65515011,3466032313
1919517,3,65515011,65515011
1919539,1,53019159,293818036
1919539,2,53019159,53099283
1919646,1,293561978,686323045
1919646,2,293561978,65459869
1919791,1,4176749651,276867060
1919791,2,4176749651,65466666
1919849,1,5024738110,65473412
1920240,1,312410258,65459869
1920261,1,65495760,262245373
1920748,1,207640173,65333972
1920794,1,65582460,2886229159
1921808,1,1105781537,651296334
1921808,2,1105781537,3969032763
1922207,2,2011559031,26029776
1922334,2,65512187,65420210
1922388,1,65319944,65317060
1922464,1,1093346181,53050642
1922486,1,36692493,65651481
1922486,2,36692493,65466666
1922495,1,65453536,2530311606
1922495,2,65453536,209838567
1923082,1,65312050,65335256
1923528,3,1723739241,65429128
1923722,1,65462313,65393966
1923722,2,65462313,5344996882
1923878,1,65510617,65418565
1923878,4,65510617,121128186
1924226,1,309053289,65437109
1924226,3,309053289,310998377
1924285,2,65433034,1723739241
1924453,2,666065843,65469701
1924465,2,65429128,293818036
1925197,1,34006175,4911358022
1925214,1,65421336,65451313
1925214,3,65421336,2297711462
1925264,1,65528051,847440278
1925373,2,65317406,293818036
1925786,1,5845646014,53055616
1925786,2,5845646014,3966119323
1925786,3,5845646014,32816479
1926045,1,65356861,65303696
1926247,1,292477014,65462286
1926816,1,65473529,276867060
1926816,2,65473529,312683311
1926884,1,65469491,220226963
1927301,1,65431512,4184302087
1927301,2,65431512,198447514
1928531,1,890094485,759791409
1928531,2,890094485,744465732
1928813,2,1100547265,338840749
1929207,3,259787309,65597935
1929441,1,4005962736,65367140
1929767,2,65422888,65522420
1929871,1,1624755431,65390960
1930070,1,667228644,121128186
1930070,2,667228644,65629482
1930240,1,65451313,312963135
1930240,2,65451313,312683311
1930988,1,1624755431,65454218
1930988,2,1624755431,463052554
1930994,1,1741155872,1723739241
1931074,2,1708913874,287825433
1932428,2,65496789,65473412
1932971,2,315999953,65495331
1932987,1,567010692,1351842285
1933151,2,65388919,65393966
1933151,3,65388919,65393966
1933187,1,1154594254,32927534
1933187,2,1154594254,911844740
1933537,2,1096946064,3277280273
1933969,2,65496789,4176749651
1933969,3,65496789,65495760
1933969,4,65496789,65495760
1934554,1,706934715,5367061446
1934770,1,293818036,4230301910
1934818,2,65394475,65451991
1935177,1,53108461,65335256
1935622,1,65457732,5852624901
1935661,2,65399429,429405365
1936762,1,65439179,4805063603
1936762,2,65439179,240446447
1936762,3,65439179,65286435
1937613,1,65327927,260193612
1937613,2,65327927,65335871
1938233,1,65495714,65467225
1938233,3,65495714,847440278
1939112,2,65391321,260193612
1939112,3,65391321,65485297
1939682,2,851338668,1983411302
1939898,1,65290336,65327927
1939898,2,65290336,65286435
1940135,2,65384491,661994355
1940564,1,252338806,297163585
1940564,2,252338806,4176672593
1940607,1,53077649,5042859957
1940749,1,65305544,65308300
1941157,1,373629860,1507295335
1941449,1,1083984135,1401973679
1941449,2,1083984135,258390819
1942376,1,53099283,65317060
1942390,1,880231563,3958379212
1943391,1,191692186,1099202977
1943585,1,65401911,65441395
1943922,1,65518028,4778066278
1944076,2,666065843,65393966
1944503,1,65451973,271855226
1945584,1,663168648,1774346210
1945584,2,663168648,65389090
1945651,2,262263365,260193612
1945656,3,53026754,3639361928
1945656,4,53026754,3905854403
1945908,1,256892784,34006175
1945908,2,256892784,667228644
1945975,1,666133161,3394771782
1946012,1,65362976,260193612
1946012,2,65362976,1563110139
1946081,1,310963309,65544562
1946081,2,310963309,65544562
1946328,2,2322626301,65467189
1946755,1,5213447908,289662376
1946755,2,5213447908,3394771782
1946952,1,65400186,65400186
1946952,2,65400186,53070546
1947088,1,65432238,1272258299
1947163,1,65415464,4805063603
1948972,1,65464709,1656918801
1949333,1,65324849,65283764
1949333,2,65324849,1723739241
1949471,1,53112145,65335256
1949618,1,253285476,879989954
1949675,1,65328181,65324849
1949675,2,65328181,65303696
1950306,1,65415167,292477014
1950600,2,65399936,1020987541
1951583,1,65438574,65452105
1951631,1,258280671,65352339
1952111,3,4883304564,338840916
1952119,1,65290336,258911637
1952421,2,65312657,65335256
1952633,2,65575736,65596389
1952633,3,65575736,65596389
1952763,2,1507295335,692683755
1952974,1,1614214651,65335256
1952974,2,1614214651,4019294259
1953773,1,65447824,65520604
1953773,3,65447824,65402828
1954813,1,663168648,5334128538
1954813,2,663168648,65649351
1954813,3,663168648,5334128538
1955233,1,559389789,65374351
1955233,2,559389789,564663458
1955423,1,4863339628,1113440220
1955449,2,65469165,65525253
1955550,1,1741155872,1774346210
1956176,1,369930784,65459869
1956176,2,369930784,386125220
1956540,1,5456770506,65388057
1957151,1,65485025,65358626
1957151,2,65485025,1480825902
1957151,3,65485025,1480825902
1957733,2,34006175,2263587584
1957896,1,3458064557,1723739241
1959176,2,297165588,65459883
1959857,1,65452105,293818036
1960307,1,53087405,95323791
1960327,1,297167845,65303732
1960327,2,297167845,297163585
1961397,1,4176209026,313250501
1961797,1,65465018,65485297
1961797,2,65465018,65455104
1961915,1,65455527,559389852
1961937,1,65539441,65572998
1961937,2,65539441,65549971
1962005,2,559838997,65449775
1962094,1,1422395775,65596389
1962464,1,65324849,65303696
1963333,2,65545741,847440278
1963757,2,65628409,1106542164
1963915,1,65475700,65388057
1964845,1,65575670,65629482
1964845,2,65575670,65518445
1964970,1,65327574,65307677
1964970,2,65327574,65283764
1965872,1,65464709,65374491
1966489,1,65402769,648530371
1966489,2,65402769,53099248
1968308,1,4265147890,65305544
1968308,2,4265147890,65283764
1968463,1,65401287,65496789
1969266,2,258401697,65596389
1969737,2,1684055465,1230248551
1969737,3,1684055465,721673623
1969737,4,1684055465,53067254
1969927,2,65305544,678295796
1969927,3,65305544,32972213
1970637,1,5456770506,65467216
1970637,3,5456770506,858085140
1970637,4,5456770506,3766059022
1970926,1,65459882,65405507
1970926,2,65459882,65283764
1971000,3,65408175,65447921
1971030,1,879989954,1723739241
1971209,2,65450527,340160892
1971209,3,65450527,65455708
1972484,2,65384491,53027016
1973274,1,340160892,65308300
1973832,2,65454218,353139733
1973966,1,53109504,678295796
1974051,2,258105300,65475119
1974928,1,310969385,65530826
1974928,2,310969385,666133161
1974999,1,65631025,65518445
1974999,2,65631025,65469146
1975217,1,65612374,704784837
1975233,2,65451313,65303732
1975531,1,2860539966,668437479
1975531,2,2860539966,611548392
1975627,1,65501665,564721352
1976318,3,683790351,53030189
1976422,2,2482888909,5687877080
1976499,1,338171691,65485297
1976538,3,65394475,65321354
1977765,2,65488782,3958644060
1977986,2,65467216,3994971206
1978800,1,65290928,1563110139
1978800,2,65290928,1563110139
1979113,1,65431512,65500480
1979508,1,3950603888,678309300
1979873,1,259169359,65438574
1979873,2,259169359,1741155872
1980240,2,851338668,65473412
1980612,1,65513622,65467216
1981040,1,651296334,2822431945
1981558,1,364201406,65399936
1981874,1,65394936,53086984
1982027,2,1088577001,4176094020
1982198,1,1081079977,344752198
1982369,1,559389852,276571756
1982369,2,559389852,65684148
1982495,1,3639361928,52983425
1982908,1,65388813,65335871
1983879,1,65504899,463052554
1983879,2,65504899,65389652
1983879,3,65504899,310964635
1983879,4,65504899,726963282
1984025,1,65312050,1614214651
1984183,1,53025119,1723739241
1984632,1,1983411302,65327927
1984632,2,1983411302,65356075
1985161,1,65328414,280699441
1985161,2,65328414,1723739241
1985228,1,297165027,4265147890
1986163,1,559389789,661994355
1986163,2,559389789,256999242
1986414,2,1154594254,4069129336
1986414,3,1154594254,52990846
1987009,1,353139733,65459869
1987009,2,353139733,1097542300
1987093,1,4178885855,65459883
1987589,1,1082324170,279771474
1987589,2,1082324170,121128186
1987850,1,2322626301,1272258299
1987850,2,2322626301,65403109
1987910,2,65367771,847552496
1987910,3,65367771,34006175
1988769,2,65333972,65328414
1989136,1,260193612,65283764
1989138,2,65475700,1071749777
1989540,3,65423728,911844740
1989577,1,65552485,1106542164
1990614,2,1614214651,2297711462
1991029,1,282409368,3695622044
1991473,1,206353456,264179586
1991496,1,65457482,65312050
1991761,2,484173364,5367061446
1992177,1,4184064480,257395936
1992189,1,65402769,65466010
1992189,2,65402769,65466010
1992398,1,65651481,65530599
1992398,2,65651481,65504899
1994421,1,65508965,338840749
1994421,2,65508965,1102852014
1994548,2,2487368779,65441639
1995279,1,65475700,310963309
1995279,2,65475700,282817724
1995975,1,1088577001,65389652
1995975,2,1088577001,65580389
1996296,1,65536474,1106542164
1996507,1,65290041,911844740
1996507,2,65290041,65286435
1996550,2,5659997072,65684148
1997250,1,65286986,65303732
1997446,1,65432238,65473412
1997446,2,65432238,65333972
1997529,1,65455789,65441639
1997529,2,65455789,65466010
1998312,1,65481441,289651747
1998312,2,65481441,282817724
1999394,1,26029776,5049963582
1999394,2,26029776,26028756
1999394,3,26029776,65495782
2000307,2,313250501,1106542164
2001123,1,559838997,220226963
2001123,2,559838997,256999242
2001724,1,65385658,65466666
2001921,1,65374502,65611188
2001921,2,65374502,293818036
2002107,2,3560113812,65388057
2002280,1,65451221,5660716945
2003323,1,1068121510,744465732
2003382,2,2860539966,310998377
2004163,1,5368971863,1082987320
2004503,1,65447832,5042654768
2004526,1,415282972,26028109
2004574,1,65457292,65436551
2004574,2,65457292,293818036
2004863,1,65520773,3766059022
2004863,2,65520773,65556603
2004976,1,65363029,260193612
2005124,1,3713966077,3995343769
2005124,2,3713966077,65392810
2008196,1,65454218,1020987541
2008801,1,1480825902,559389852
2009239,1,65464709,1229920629
2009239,2,65464709,262078981
2009267,1,3616819744,344752198
2009805,1,65504551,257949109
2010381,1,65303696,65303696
2010524,1,65501665,65485297
2011246,1,248744988,313250501
2012191,2,65388919,809510135
2013266,1,2430994932,53080628
2013331,1,53125749,678295796
2013442,1,725452545,522277378
2013472,1,4177150871,65380804
2013804,1,53086984,65353706
2013827,1,53111525,258145145
2013827,2,53111525,1372725050
2013936,1,1092923653,53032022
2013968,1,3971966435,65461550
2014183,1,401433632,431957638
2014183,2,401433632,65406091
2014238,1,53041919,603229515
2014396,1,53087768,65317060
2014599,1,53130151,3222923257
2014599,2,53130151,65335256
2014948,1,53047924,240469798
2015025,1,1332083041,53080628
2015025,2,1332083041,53020824
2015280,1,65339793,65283764
2015280,2,65339793,1723739241
2015367,1,53029721,5843475645
2015367,2,53029721,267632090
2015371,2,53019159,65317060
2015371,3,53019159,275780457
2123489,1,760124200,65495331
2179962,1,313250501,65515011
2201634,1,65324849,4265147890
2201634,2,65324849,65295355
2201678,1,65283764,256998747
2201708,1,65324849,5042859957
2201708,2,65324849,65525253
2201714,1,65283764,1723739241
2201852,1,260193349,1723739241
2201868,1,259394878,289651747
2201912,1,340160892,260193612
2201912,2,340160892,65492504
2201952,1,293818036,1774346210
2201952,2,293818036,65333972
2201957,1,65319944,260193612
2202050,1,65327169,463052554
2202072,1,65319944,65324849
2202072,2,65319944,5614516595
2202074,1,65319944,53043010
2202418,1,65312050,260193612
2202497,1,65324849,53036404
2202497,2,65324849,65324849
2202525,1,65290336,293818036
2202575,1,65324849,1723739241
2202600,1,32927645,65327574
2202611,1,32927645,267632090
2202611,2,32927645,65317060
2202754,1,258972759,260193612
2202754,2,258972759,678295796
2202875,1,65317406,260193612
2203100,1,65308300,65307677
2203197,1,65327079,53117367
2203197,2,65327079,65358626
2203381,1,65328181,65444824
2203381,2,65328181,1723739241
2203391,1,65308495,53030266
2203501,1,65339793,286082304
2203666,1,3713966077,65283764
2203695,1,1511349597,65335256
2203695,2,1511349597,65283764
2203695,3,1511349597,65283764
2203711,1,65297593,283273746
2204109,1,436986613,65335256
2204109,2,436986613,1723739241
2204110,1,65286844,65335256
2204110,2,65286844,297163585
2204161,1,4017324918,1723739241
2204161,2,4017324918,4017324918
2204161,3,4017324918,65308495
2204161,4,4017324918,4017324918
2204184,1,1614214651,65335256
2204184,2,1614214651,4176749651
2204247,2,65305544,65335256
2204289,1,65334641,65303696
2204408,2,65319944,250043428
2225713,1,65434890,65335256
2225713,2,65434890,65303732
2225855,2,2278915632,65420040
2226342,2,65405507,65322006
2226384,1,65454232,2428451735
2226384,2,65454232,65352339
2226478,2,1438149609,5729383685
2226734,2,432620260,65283764
2226734,3,432620260,263145971
2226928,1,65511532,65308300
2226928,2,65511532,4184297939
2227129,1,65450527,65286435
2227257,2,65438525,1723739241
2227257,3,65438525,260193612
2227309,1,32927534,65286435
2227309,2,32927534,65319944
2227325,1,258280671,65362975
2227325,2,258280671,259138847
2227498,1,65415464,65437109
2227499,1,5797601426,452034770
2227536,1,666065843,65391321
2227913,1,65597274,65467216
2227913,2,65597274,209838567
2227918,1,256892784,431957638
2227918,2,256892784,65496789
2227954,1,338171725,258390819
2227954,2,338171725,258390819
2228028,1,65394936,65569978
2228028,2,65394936,258390819
2228277,1,728180246,65437109
2228452,1,65421113,271855226
2228569,1,65394475,65556603
2228569,2,65394475,1723739241
2228699,1,365486290,65492504
2228699,2,365486290,65492504
2228699,3,365486290,4592922291
2228789,1,2322626301,65335256
2228789,2,2322626301,276571756
2229139,1,65481441,5049963582
2229139,2,65481441,65467216
2229194,1,364201406,65573344
2229194,2,364201406,65573344
2229219,2,65399829,1272258299
2229255,1,338171725,65396652
2229399,1,65467189,364566254
2229399,2,65467189,4176749651
2229464,1,4805063603,65401911
2229908,1,297165027,297163585
2229908,2,297165027,297163585
2230268,1,65501665,65400186
2230482,1,65469671,65321354
2230482,2,65469671,262911314
2231263,1,65496737,65492504
2231832,2,858085140,282817724
2231974,1,263104545,52990846
2232422,2,415282972,65473529
2232461,1,559389852,65467471
2232461,2,559389852,65420040
2232719,1,415190811,258392730
2232753,1,415168298,310964635
2232765,1,1741155872,661994355
2232765,2,1741155872,65433860
2232877,1,2487368779,522277378
2238768,1,1067334907,2424933569
2238768,2,1067334907,258392730
2239007,1,343269965,65572122
2239086,1,65559370,258390819
2239162,1,287238475,65543331
2239342,1,65515011,258390819
2239342,2,65515011,65497678
2239382,2,309333413,65684148
2239385,1,286891349,310963309
2239477,1,286891349,65480019
2239536,2,65635229,65629482
2239728,1,65629482,65389652
2239744,1,4167747534,65518445
2239822,1,344752198,65556603
2239822,2,344752198,338840916
2239969,1,463052554,65461550
2239969,2,463052554,5010014322
2240431,1,65433267,262245373
2240464,2,52153048,65388057
2240492,1,65557518,65458694
2240620,1,4167845029,256893623
2240704,1,314175571,1071749777
2240704,2,314175571,678295796
2240800,1,65492789,2886229159
2240994,1,264406685,1071749777
2240994,2,264406685,65585859
2241147,1,65585859,65388057
2241284,1,5334821584,65426691
2241284,2,5334821584,313114801
2241355,1,5334821584,65573574
2241355,2,5334821584,65515011
2241612,1,65577750,65388057
2241726,1,668437479,668437479
2241844,1,65577750,5042859957
2241844,2,65577750,65389652
2241936,1,65580427,65459883
2241936,2,65580427,65466068
2241982,1,65456747,760124200
2242167,1,65451054,310967444
2242167,2,65451054,706921504
