SAMPN,PERNO,origin,destination
1761927,1,4633341758,57894246
1762171,2,65590510,2822431924
1762523,1,53063531,65410005
1762541,2,65298510,65335530
1762748,2,1124888471,225190485
1763164,2,53081214,53027408
1763198,1,56033875,2653859660
1763284,1,65349662,461443503
1763284,2,65349662,2312547740
1763564,1,53065666,53155314
1763564,2,53065666,53099295
1763564,3,53065666,53091955
1763693,1,53155240,65580390
1763693,2,53155240,65405085
1763738,1,57925042,522277415
1763738,2,57925042,564927578
1763822,1,57880266,625738175
1763822,2,57880266,625738175
1763822,3,57880266,625738175
1763822,4,57880266,625738175
1763822,5,57880266,53043071
1763989,1,65570840,4155993036
1763989,2,65570840,65426261
1764067,1,65496072,1856084125
1764197,1,57924628,57862635
1764329,1,65618455,65459933
1764329,2,65618455,3652272573
1764415,1,65360281,65325028
1764415,2,65360281,65363176
1764545,2,65336831,522077811
1764567,2,65303566,65317945
1764809,1,53105540,53055157
1764943,1,57803224,53055665
1764943,2,57803224,3370676475
1764986,2,65296364,65296348
1765157,3,65287251,65300049
1765859,1,1607089648,65288308
1765859,2,1607089648,1723738887
1765859,3,1607089648,4061806118
1765869,1,53127237,65287209
1766006,1,65398140,65406488
1766068,1,65522257,668437489
1766082,1,53098431,53110816
1766082,2,53098431,53110816
1766114,2,56119443,56065178
1766503,1,65317560,65295287
1766759,1,65324852,65290210
1766759,2,65324852,65324916
1766826,1,57825694,57950678
1766854,1,62499484,62410736
1766854,2,62499484,62410736
1767013,1,53088268,2423707569
1767013,2,53088268,53148786
1767028,2,65471526,65658202
1767121,2,298633797,956860595
1767224,1,57812082,4587954383
1767224,2,57812082,249055797
1767356,2,65301508,65322715
1767534,1,65429476,2421345800
1767534,2,65429476,285744257
1767544,2,65597045,760124137
1767914,2,65607804,283240171
1767914,3,65607804,65659880
1768718,1,3978797423,53077110
1768718,2,3978797423,2548141867
1768718,4,3978797423,65419829
1768755,1,258910941,65305814
1769100,1,65362744,65308413
1769154,1,65298975,57921141
1769154,2,65298975,65422434
1769154,3,65298975,65473147
1769165,1,53055561,65395289
1769413,2,57898253,57848314
1769413,4,57898253,4169996309
1769567,4,53034245,53095068
1769580,1,53029015,57846833
1769580,2,53029015,462036034
1769592,1,57870530,65334120
1769592,2,57870530,65373321
1769938,1,53045604,53091955
1769980,1,53085929,2389063554
1770031,1,53147336,1723738831
1770374,1,408468317,65369679
1770449,2,53074441,53026614
1770595,3,56025160,1280850186
1770757,1,56126776,56105203
1771118,1,53074976,65303538
1771118,2,53074976,305467757
1771396,1,57839580,57853874
1771615,1,65576002,317079902
1771615,2,65576002,1782361541
1771642,2,62276217,62434080
1771922,1,110388716,2304626340
1772046,2,65494047,65509388
1772046,3,65494047,65390747
1772046,4,65494047,5200831750
1772050,1,65329589,300759006
1772050,2,65329589,258913486
1772229,2,57930581,57883893
1772290,1,53101276,53111685
1772290,2,53101276,65580390
1772480,1,110408958,65303488
1772492,1,65298355,57848314
1772735,1,53072462,53068107
1772847,2,263579356,53113821
1772923,2,65288839,65613239
1772950,1,65375419,828487988
1773153,1,53109024,65388713
1773309,1,65512031,65657840
1773309,2,65512031,65424250
1773375,1,65439713,65426205
1773375,2,65439713,451948854
1773411,1,65303362,65303529
1773432,1,65318997,65336863
1773521,1,53104343,65490040
1773703,2,110417482,65306797
1773708,1,65300097,65303721
1774345,1,57876587,57850943
1774345,2,57876587,5358012864
1774421,1,65416112,260283815
1774421,3,65416112,65427548
1774811,2,65301536,65310894
1774939,1,53040844,1723738893
1774939,2,53040844,65312622
1775077,1,53104402,5050344935
1775486,1,3627885066,2386068296
1775486,2,3627885066,4200114290
1775551,1,65354535,65354535
1775551,2,65354535,65322632
1775595,1,65489796,65613772
1775595,2,65489796,65519349
1775720,4,53062142,53027383
1775720,5,53062142,53087542
1775720,6,53062142,259581502
1775767,1,53040000,53091834
1776017,1,65470491,65368988
1776317,1,57953365,65318338
1777223,1,65356398,110412838
1777223,2,65356398,65303544
1777291,2,65504046,263061207
1777291,3,65504046,65359317
1777291,4,65504046,65613239
1777740,1,57855637,57799081
1777834,1,1762740845,53080695
1777834,3,1762740845,53122849
1778071,2,57816974,57879663
1778071,4,57816974,1699555754
1778084,1,57957077,65303529
1778087,1,65310084,65303488
1778420,1,65352351,65352337
1778443,1,57889948,416336376
1778443,2,57889948,3222359764
1778749,1,53020892,53073062
1778749,2,53020892,53034166
1779772,1,62403503,1373647486
1779990,1,56141879,56037009
1779990,3,56141879,55986914
1780209,1,56091350,1066605672
1780209,2,56091350,110351673
1781042,1,65335441,53145251
1781042,2,65335441,65310181
1781509,1,57814167,53121867
1781631,2,62461052,62461052
1781655,1,411521121,56089405
1781655,2,411521121,1066605672
1782023,1,56114818,742015732
1782023,2,56114818,56054270
1782112,1,65379254,65405125
1782525,2,56047748,56040606
1782525,3,56047748,55960863
1782818,1,65496318,65498217
1783214,1,55965839,2922707721
1783214,3,55965839,55954531
1783304,1,295083426,65303500
1783334,2,272104794,564637520
1783534,1,56055174,56123102
1783578,2,53038297,65593954
1783607,1,65556432,2793858275
1783607,2,65556432,1323202170
1783647,1,110459593,110418261
1783693,1,62413042,62383608
1783693,2,62413042,62483179
1784066,1,56126817,56024394
1784066,2,56126817,56108556
1784070,1,65471306,65459876
1784365,1,110401698,281164568
1784365,2,110401698,293578740
1784577,1,286089199,65520005
1784577,2,286089199,65525373
1784735,2,65602922,65314161
1785025,2,62501423,1693891307
1785138,1,53087549,53027525
1785246,2,62475828,62444500
1785478,2,57924200,57825847
1785478,3,57924200,2482015169
1785478,4,57924200,2321976772
1785965,1,56031062,56057405
1785965,2,56031062,56057405
1786231,1,65401793,65427475
1786231,2,65401793,65402721
1786250,1,53158004,258133918
1786250,2,53158004,1723739123
1786259,1,65377938,65533536
1786732,2,2191283128,55966615
1786929,1,110462274,110417522
1786959,2,57894983,2293887873
1787004,1,2760152253,415168467
1787004,2,2760152253,65400155
1787202,1,57955150,57861755
1787381,1,315677217,65425050
1787381,2,315677217,371348652
1787472,1,56065293,1813403924
1787644,1,110407988,110418029
1787964,1,65440469,65428010
1787994,2,65602017,1615026949
1788005,1,56130187,56150022
1788005,2,56130187,270661889
1788028,1,65490012,240288726
1788028,2,65490012,53018851
1788028,3,65490012,65457674
1788028,4,65490012,30674727
1788028,5,65490012,518758606
1788271,1,65466784,65295287
1788271,2,65466784,65490623
1788695,1,5152548039,65597045
1788764,1,65429819,2716299656
1788764,2,65429819,2726255253
1789086,2,65460272,65436753
1789505,1,4682719258,57830020
1789505,2,4682719258,57830020
1789764,2,53098549,53096760
1789943,1,65494923,65606860
1789967,1,4925655911,56068680
1789967,2,4925655911,55986651
1790006,1,65432884,65472513
1790006,2,65432884,759791409
1790386,1,56087105,351119485
1790386,2,56087105,56122370
1790386,3,56087105,2705064693
1790386,4,56087105,5432637421
1790388,2,56050512,56002158
1791018,1,65419106,65458684
1791018,2,65419106,65303525
1791093,3,110442565,110413941
1791671,1,4931841523,55986651
1791915,1,56144326,56128030
1792003,1,57823519,65470772
1792003,2,57823519,57849161
1792063,1,2479665456,56065239
1792063,2,2479665456,56045713
1792063,3,2479665456,56061353
1792067,1,65577763,272296807
1792067,2,65577763,65533848
1792067,3,65577763,65507531
1792067,4,65577763,65501721
1792068,1,4876682032,2064238297
1792079,3,55964449,55954286
1792079,4,55964449,272156550
1792079,5,55964449,272155439
1792079,6,55964449,56030017
1792079,7,55964449,55960338
1792268,2,623824380,1017350089
1792482,2,65588520,65424250
1792492,1,4886703767,110386343
1792790,1,65334467,65308413
1793893,1,65543359,65488327
1794234,1,65438031,65465515
1794234,2,65438031,65421401
1794234,3,65438031,65421401
1794272,1,56116108,4598418349
1794272,2,56116108,56065542
1794343,2,57924099,57793007
1794353,2,4923909343,56069715
1794619,1,57910887,312094434
1794674,1,56047914,56019178
1794696,3,272149006,3572498993
1795109,1,62477933,62434080
1795277,1,368394314,65352337
1795294,2,65457926,65392825
1795444,2,57918751,1899683726
1795969,1,56064326,65308278
1795994,2,65443525,447939781
1795998,2,110407489,56086900
1796001,1,65501813,262921787
1796506,1,110376375,270661716
1796710,2,56136527,56038606
1796730,1,62420256,57867387
1797112,1,62519789,62488899
1797112,2,62519789,53026622
1797146,1,56108035,56148861
1797254,1,1031700308,270661716
1797316,1,56099852,56042283
1797350,2,65433030,53069543
1797398,2,62514972,312081433
1797406,2,62414407,62411428
1797417,1,56022345,56102097
1797892,1,57826811,57848747
1797969,2,56024483,56055244
1798981,1,56051636,56108555
1799359,1,110428768,65358334
1799359,2,110428768,65303529
1799537,1,53092571,53045231
1799896,1,110381766,65318338
1799896,2,110381766,65606874
1800068,1,57844955,65305842
1800476,1,56171959,56150022
1800476,2,56171959,742013984
1800526,1,110445131,53027388
1800526,2,110445131,65312616
1800633,1,5369086410,56041750
1800641,1,56103207,55955229
1800919,2,56042141,56053499
1800919,3,56042141,56093896
1800923,1,65454334,759791396
1800965,1,2496845142,1086680096
1800965,2,2496845142,1758054026
1801053,1,3625537871,56029250
1801053,2,3625537871,56027258
1801610,2,55961510,55956558
1801802,1,4595553536,57926724
1802077,1,65677013,313112386
1802597,1,65415725,760190012
1802597,2,65415725,65287280
1803015,2,56083323,110384219
1803141,1,65471038,65527601
1803141,2,65471038,65527601
1803233,1,65493298,4616540498
1803457,1,110395302,110459805
1803629,1,56119990,355819732
1803629,2,56119990,110388237
1803744,3,62385333,62447728
1803776,1,320813151,3219605393
1803776,2,320813151,55958520
1803818,1,53095257,57841899
1803830,1,65587738,281149293
1803830,2,65587738,2299911487
1803981,1,56037368,65310181
1803981,2,56037368,411226913
1804207,2,110407626,65299292
1804207,3,110407626,65299292
1804618,1,2327822491,1723739149
1804634,1,189815672,4604074398
1804634,2,189815672,65495787
1804858,1,56097042,55950082
1804858,2,56097042,430047390
1804980,1,56068582,56054555
1804980,2,56068582,56149118
1805000,2,56082480,55950084
1805271,2,65583526,2402038632
1805277,1,652382699,206353459
1805277,2,652382699,65405149
1805302,2,65485621,338171714
1805302,3,65485621,65402102
1805302,4,65485621,449138982
1805461,1,3415208127,1110737763
1805461,2,3415208127,1110737763
1805598,1,57849672,57927235
1805664,1,55966867,55952449
1805664,2,55966867,55970570
1805769,1,62308030,57804740
1805793,2,56025577,65314200
1805869,3,55970266,55968043
1805963,1,57907814,65373364
1806010,1,65401277,65472513
1806384,1,65429061,65489223
1806470,1,3394617493,3394616777
1806512,1,65399688,65330449
1806626,2,65436484,65352344
1806626,3,65436484,1201336245
1806626,4,65436484,65593180
1806876,1,65512180,65474544
1806876,2,65512180,314958001
1806917,1,56036219,56039210
1806917,2,56036219,351117437
1807290,2,56041607,55986651
1807929,1,56128489,56071731
1807929,2,56128489,55956277
1807932,1,65392289,65468915
1807933,1,110392892,345570884
1807933,2,110392892,4563735382
1808062,3,56129744,56073039
1808239,1,110408077,56068627
1808239,2,110408077,461443503
1808304,1,65460844,5278218339
1808541,1,56033885,56128030
1808541,3,56033885,56099340
1808824,1,65467520,65580390
1809002,2,110402412,110435153
1809170,2,56025339,56058143
1809226,1,57881921,57924491
1809226,2,57881921,347898388
1809411,2,65461945,285744257
1810101,1,62445094,62388500
1810101,2,62445094,62414054
1810213,1,65450396,65391680
1810301,1,65389264,65482842
1810301,2,65389264,65334467
1810301,3,65389264,65482842
1810330,1,1055230313,65303581
1810725,1,62393304,3695495496
1810725,2,62393304,62368109
1810880,1,57841361,53072747
1810880,2,57841361,57872292
1811113,3,65303726,1129141037
1811148,1,53028048,65317709
1811148,2,53028048,615115440
1811343,1,65467720,65613239
1811343,2,65467720,53027386
1811512,1,56045072,56113409
1811603,1,110399009,110392038
1811607,1,65451773,65456020
1811608,2,65482133,297164326
1811611,1,65447572,3966968504
1811718,1,478457484,760124200
1811718,2,478457484,400488156
1811853,2,56051645,432648995
1812024,2,55948787,1017373456
1812310,2,3782546594,56027453
1812310,3,3782546594,110429539
1812432,1,56030474,56144298
1812433,1,57806305,57861799
1812433,2,57806305,347836010
1812599,1,430041778,55949093
1812599,2,430041778,55949093
1812599,3,430041778,3572862840
1812722,1,65462962,65332239
1812930,1,461902850,1083168640
1813095,1,65313420,65418598
1813200,1,65439177,65462454
1813234,1,351105873,56079986
1813234,2,351105873,56020488
1813248,2,55951663,55955228
1813482,2,65351687,4587870159
1814413,1,57955147,3221334369
1814575,2,57829807,2531992748
1814575,3,57829807,2531992748
1814896,1,65481390,53024334
1815065,2,57821464,57928536
1815373,1,65466485,65545447
1815373,2,65466485,297163806
1815644,1,65313365,65318058
1815764,1,110409819,53077438
1816087,1,65497368,4552101570
1816159,1,1045294649,56063957
1816159,2,1045294649,56070222
1816383,1,65434757,261618846
1816415,1,110423229,110413968
1816493,2,5052681173,260283815
1816804,1,110376416,65295275
1816981,1,65346844,3526821453
1817023,1,1075956331,627245062
1817023,2,1075956331,110448205
1817051,1,56042761,56124776
1817089,1,65343958,65352321
1817357,1,53060620,1667737051
1817357,2,53060620,53026993
1817723,2,56093620,56032976
1817723,3,56093620,2408123579
1817723,4,56093620,56081129
1817833,1,65471586,5200831750
1817919,2,62407192,2592359340
1817982,1,62443649,62237626
1817982,2,62443649,1723738831
1818443,1,55955661,62441472
1818443,3,55955661,55967908
1818658,1,57915584,53145251
1818658,2,57915584,348166292
1818846,1,57828693,57803359
1818876,1,110407664,2804948083
1818876,2,110407664,1723738831
1818908,1,65423794,65496296
1819093,1,65456257,65468003
1819167,1,65448984,262921586
1819323,2,110361154,1024390815
1819599,1,3696021765,65319643
1819599,2,3696021765,65308413
1819854,2,56143843,56074847
1819971,4,56087830,56123412
1819983,1,65322686,65312616
1820150,1,57855851,57841899
1820150,2,57855851,65295287
1820297,2,53025391,65495826
1820338,2,56019467,56068462
1820470,1,57826725,305469277
1820693,1,57957622,53073987
1820693,2,57957622,57847542
1820733,1,65401688,65658657
1820817,1,53102556,53068763
1820904,2,57873893,65312616
1820912,2,62508019,2018988012
1821051,1,57909939,57808155
1821234,1,56035985,56178844
1821234,3,56035985,56074291
1821639,1,297696114,65395289
1821639,2,297696114,1261508847
1821924,1,56055294,56043015
1822015,1,62472689,4930006290
1822015,3,62472689,62399241
1822265,2,56057365,354838512
1822816,1,65420221,65407834
1822931,1,57913158,65360267
1822931,2,57913158,65360267
1822936,1,56043293,56019033
1823060,1,56145497,56133532
1823060,2,56145497,56066291
1823536,3,65625248,65498531
1823623,2,57835323,3219583008
1823695,1,412330047,4043071550
1823745,1,56082448,110461908
1823750,1,3455766772,56159839
1823752,1,65646487,65624716
1823822,2,455879858,57821093
1823974,1,65441601,318211237
1824037,1,56035645,56019472
1824037,2,56035645,55970389
1824049,1,289814877,3838932823
1824155,2,65594132,316558020
1824241,2,65391702,2261099016
1824346,2,65448190,65494772
1824358,2,2174950282,577479083
1824359,1,65418983,615115440
1825012,1,62463761,53035435
1825013,2,289289656,1580501216
1825233,1,56040105,56020510
1825682,1,56093548,56019182
1825722,3,56168781,56050068
1825729,1,65445203,1025295466
1825740,1,57885670,65461851
1825852,2,56087816,56102908
1825858,2,5367061448,657871457
1826347,1,57893367,1699639606
1826347,2,57893367,53080628
1826774,1,56036093,56054568
1826853,1,56058019,56129486
1827287,1,65433438,65397106
1827601,1,65452806,65306124
1827858,1,257168490,65668413
1828367,1,65468615,3707648828
1828367,2,65468615,265654710
1828414,1,56060919,4589579489
1828414,2,56060919,62499226
1828680,2,57816778,57869658
1828975,3,1760572290,65500780
1829150,1,57836724,57827783
1829150,2,57836724,57827783
1829425,1,62434750,4021100594
1829496,1,2421386138,56068337
1829496,2,2421386138,56027592
1829827,2,65299750,65308469
1829921,2,65461892,1519317739
1829963,1,413802387,260193612
1829963,2,413802387,65472315
1830601,2,110428332,65287287
1830888,1,392451529,56027256
1830888,2,392451529,65283737
1831028,1,65516328,272296807
1831028,2,65516328,272296807
1831219,1,57897951,57903404
1831467,1,56132215,55970389
1831521,1,272957978,65398252
1831521,2,272957978,541338494
1831665,1,65528469,65547646
1831736,1,56097342,3599632458
1831736,2,56097342,56020773
1832032,2,65428803,65681687
1832190,1,56127855,4487794748
1832250,1,65554241,53042209
1832258,1,56044291,4925620360
1832258,2,56044291,56116412
1832299,1,1866600869,65437966
1832410,1,65453454,65428265
1832611,1,288062583,4612501835
1832668,1,65355917,65315835
1832669,2,256538383,1080041776
1832890,1,65347148,1091753553
1832890,2,65347148,65634482
1833323,1,110387075,2804948083
1833323,2,110387075,57826395
1833487,1,56029979,57867267
1833804,1,57835336,295811049
1833804,2,57835336,65317060
